Unnamed: 0,kepid,teff,age,mass,feh,logg,nusini,i,Prot,Flag,Type,Source,rad,vsini,age_err_low,age_err_upp,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance,darcsec,GminK,visflag,astflag,parflag,binflag,zpt,parallax_zpcorrected,parallax_corrected,parallax_error_corrected,distpc,ak,ak_err,kmag_corrrected,kmag_err_corrected
85,11807274,6225.0,3.59,1.24,0.0,4.135,1.42,76.8,7.9, 0 ,        MS , K \\,1.5785002544403277,9.797942181787512,-0.45,0.78,2MASS J19122420+5002013,10.421,9.518,0.026,9.25,0.031,9.197,0.019,1636042515805110273,Gaia EDR3 2132885161540029952,2132885161540029952,1534777025,2016.0,288.10093266458813,0.014647807,50.033683361624576,0.015870601,3.965422163791103,0.015238658,260.22122,9.758958,6.625706578293427,0.01904576,-7.165002586488843,0.022345114,-0.21398814,-0.2626153,-0.111137666,0.27255794,0.12794721,0.22442444,-0.3636515,0.11319239,-0.17806551,-0.16240074,317,317,314,3,0.3953467,1115.4945,0.1379391,22.956848,95,False,,1.5878828,0.0039304937,0.10464834,0.12390511,-0.027354155,-0.003922123,0.016891433,36,24,0.032964826,41,41,0,0.022343863,24.064304,0,0,1.0148834,,,,,,,,,False,334,1346629.2279911952,348.8836,3859.8237,10.364246,39,767832.3276081025,400.15515,1918.8365,10.625377,39,832968.0850128173,288.94034,2882.8376,9.946324,0.0,0.0,0.0,0.0,0.0,1.1887462,0.67905235,0.26113033,0.41792202,-2.7149248,0.3607723,8,6250.0,4.0,-0.25,80.87003619251003,17.292630025892834,308.0146749141576,71.09210641783737,2MASS J19122420+5002013,288.1008874720383,50.0337141231936,3.9696,6.526,-6.902,-2.71,2000.0,8.939486286951868e-08,0.0003218215063302,-0.0567539999999997,False,False,False,False,-0.017564,3.9829861637911033,3.9829861637911033,0.017009236369477078,252.17995933223912,0.0,0.0,9.197,0.019
25,6521045,5825.0,6.5,1.11,0.02,4.125,0.45,75.7,24.8, 0 ,        MS , K \\,1.5107593927641036,2.9717323264198314,-0.56,0.46,2MASS J19253263+4159249,11.197,10.081,0.021,9.804,0.017,9.768,0.014,1636042515805110273,Gaia EDR3 2101733244046205568,2101733244046205568,256181915,2016.0,291.3861331778195,0.008949155,41.99013540916447,0.009382587,3.257828305422931,0.0101451315,321.12234,34.89343,19.98716779195861,0.012470844,-28.60182754042899,0.012534095,-0.033247624,-0.0105001945,0.045605194,0.059468765,-0.01941194,0.05154876,-0.18077405,-0.097395435,0.01893531,0.017367532,425,425,424,1,-4.4154363,1039.4426,0.09014422,14.424302,31,True,1.5573548,,,,,,,,48,29,0.017508054,52,17,0,0.010572393,126.03552,0,0,0.85066324,,,,,,,,,False,409,666049.000434726,104.666115,6363.559,11.128601,51,358930.52984948707,242.8103,1478.2344,11.451016,50,439521.7568839914,115.939415,3790.9607,10.640445,0.0,0.0,0.0,0.0,0.0,1.1987891,0.8105717,0.32241535,0.48815632,-60.44127,0.9413148,6,5750.0,4.5,0.0,74.22762855272131,11.945149989312766,306.3077749603083,62.75940840239456,2MASS J19253263+4159249,291.3860140709188,41.99026227299917,3.2537,19.908,-28.527,-60.44,2000.0,9.00124585184636e-08,0.0003240448506664,-0.0683989999999994,False,False,False,False,-0.037319,3.295147305422931,3.295147305422931,0.011370515129884705,306.9529472548984,0.0,0.0,9.768,0.014
1,2837475,6614.0,1.63,1.43,0.01,4.163,3.12,70.7,3.5, 0 ,        H , L \\,1.6413523919148747,22.38506182114038,-0.18,0.11,2MASS J19101163+3804559,8.483,7.649,0.021,7.481,0.016,7.464,0.027,1636042515805110273,Gaia EDR3 2099526837747055232,2099526837747055232,566270261,2016.0,287.54857660183427,0.013237965,38.08213219055071,0.014603167,8.20125426814866,0.015724096,521.5724,18.378729,15.587536995692648,0.016806401,-9.736857332206474,0.017315794,-0.03691746,-0.18390562,-0.0012161488,0.090277664,0.051299732,0.080015264,-0.21298994,-0.032338545,-0.098447345,-0.033692833,365,365,364,1,-2.1192245,732.77625,0.11717104,10.395392,31,False,1.6173679,,,,,,,,41,26,0.024500687,45,18,1,0.017709797,178.89339,0,0,0.92105955,,,,,,,,,False,359,8162286.699320887,1390.7214,5869.1025,8.407837,43,4900708.69913483,1660.8135,2950.788,8.612895,42,4788062.9344880665,1398.9012,3422.7312,8.047496,0.0,0.0,0.0,0.0,0.0,1.1870168,0.56539917,0.2050581,0.36034107,-13.817216,0.4048817,11,6750.0,4.0,0.0,69.32715021805444,12.942822561619131,298.16757209607835,59.81701511692221,2MASS J19101163+3804559,287.5484893063273,38.082174132578,8.2478,15.453,-9.418,-13.82,2000.0,9.021873540805153e-08,0.0003247874474689,-0.0751629999999998,False,False,False,False,-0.020496,8.221750268148659,8.221750268148659,0.017780846749030046,121.93256876374578,0.0,0.0,7.464,0.027
32,7296438,5775.0,7.23,1.08,0.19,4.201,0.2,50.5,45.6, 1 ,        MS , L \\,1.3653553342581797,1.1936515292458874,-1.77,1.49,2MASS J19432935+4252521,10.087,8.989,0.039,8.705999999999998,0.021,8.644999999999998,0.012,1636042515805110273,Gaia EDR3 2077247876015217920,2077247876015217920,1559304729,2016.0,295.8722165948307,0.010526157,42.88114563648416,0.011342743,5.983598466889208,0.012030132,497.38428,15.03221,-14.81206484624562,0.013466747,2.5632168775227004,0.016687356,-0.1279906,0.049723953,0.031245014,-0.12639771,0.09339944,-0.10570116,-0.09179113,-0.031840708,0.0068738083,-0.17778271,372,372,369,3,0.10588922,820.5679,0.09624916,11.37547,31,True,1.5525197,,,,,,,,42,27,0.023701,46,18,1,0.012307741,57.61664,0,0,1.0030103,,,,,,,,,False,372,1799595.625970205,238.14021,7556.874,10.04943,44,960490.241020942,398.11667,2412.585,10.38231,44,1198718.6277440926,256.09375,4680.7803,9.551103,0.0,0.0,0.0,0.0,0.0,1.19983,0.8312073,0.33288002,0.49832726,3.5209055,0.15275502,7,6000.0,4.0,0.0,76.57268441521025,9.40684384112013,313.73146210426574,62.44792946495099,2MASS J19432935+4252521,295.8723072264995,42.88113352920722,5.9863,-14.948,2.744,3.52,2000.0,9.135279358869313e-08,0.0003288700569192,-0.0375700000000005,False,False,False,False,-0.017355,6.000953466889208,6.000953466889208,0.013457302039011626,167.12351364042757,0.0,0.0,8.644999999999998,0.012
21,6196457,5871.0,5.52,1.21,0.17,4.049,0.43,52.5,20.7, 0 ,        MS , K \\,1.7215771858804754,3.235912920630839,-0.48,0.51,2MASS J19162065+4133465,11.565,10.747,0.023,10.47,0.021,10.403,0.018,1636042515805110273,Gaia EDR3 2102224661326132864,2102224661326132864,856964068,2016.0,289.0860606957026,0.009994402,41.563024402534495,0.010519304,2.077554395333533,0.011339563,183.21292,14.596141,-0.0857561540940454,0.013236957,14.595889157507637,0.0125651425,-0.088280365,0.078287266,0.061503913,-0.17778066,0.24490567,-0.19292016,-0.18798055,-0.11137077,-0.11715442,-0.14696853,364,364,364,0,-1.4163862,813.07135,0.0888308,11.714174,31,False,1.5627042,,,,,,,,42,27,0.019257236,45,17,0,0.01478875,178.0547,0,0,0.94669753,,,,,,,,,False,353,379462.8061736998,51.45287,7374.959,11.739444,42,206782.15459701268,109.41059,1889.9647,12.04976,40,247341.5254777785,94.89547,2606.463,11.264653,0.0,0.0,0.0,0.0,0.0,1.1967541,0.78510666,0.3103161,0.47479057,-41.307667,0.643533,11,5750.0,4.5,0.0,73.08204882940949,13.314394352309709,302.4457628874464,62.86869148465445,2MASS J19162065+4133465,289.0860613940387,41.56295907100667,2.0635,-0.127,14.718,-41.31,2000.0,9.200730206695538e-08,0.000331226287441,0.1744440000000011,False,False,False,False,-0.045692,2.123246395333533,2.123246395333533,0.013357618839570045,481.335170932773,0.00090145704,0.00027043713,10.402098542961292,0.018002031447643663
40,8006161,5488.0,3.59,0.98,0.34,4.494,0.34,37.0,20.6, 0 ,        MS , L \\,0.9282113006462208,1.3795188535582237,-1.45,1.53,2MASS J18443514+4349599,7.364,6.088,0.021,5.751,0.016,5.67,0.021,1636042515805110273,Gaia EDR3 2117279002732678656,2117279002732678656,175337698,2016.0,281.1456793793539,0.0151273515,43.833266539954586,0.01640389,36.98645728556653,0.018629093,1985.4138,105.55241,-105.53522363587646,0.021382976,-1.904533710789788,0.021071244,0.026778216,0.07392357,-0.029577129,-0.12614553,0.18093373,-0.16420355,-0.25394523,-0.3114209,-0.30288202,0.09651883,300,300,298,2,3.4637244,915.181,0.13738278,15.09049,31,False,1.5212604,,,,,,,,34,21,0.03180078,36,16,5,0.013863922,17.847466,0,0,1.1452545,,,,,,,,,False,311,22082910.626903363,3017.2173,7318.966,7.327226,30,11060843.192121776,5016.532,2204.8784,7.7290716,30,15686997.35070856,4732.827,3314.5088,6.759046,0.0,0.0,0.0,0.0,0.0,1.2112461,0.97002554,0.40184546,0.5681801,-45.57583,0.13951653,14,5500.0,4.5,0.25,73.00245168379935,19.5723794529052,290.4541880916398,66.48290438783454,2MASS J18443514+4349599,281.1463301141332,43.833274747118,36.9783,-105.631,-1.833,-45.555,2000.0,9.207004128224809e-08,0.000331452148616,-0.0367740000000003,False,False,False,False,-0.021099,37.00755628556653,37.00755628556653,0.021181692207568797,27.036923062924348,0.0,0.0,5.67,0.021
17,5866724,6169.0,3.89,1.2,0.09,4.224,1.34,80.9,8.4, 0 ,        MS , K \\,1.4016011226223233,8.209772200394363,-0.48,0.59,2MASS J19144528+4109042,11.018,10.066,0.018,9.852,0.021,9.806,0.017,1636042515805110273,Gaia EDR3 2102119176929154304,2102119176929154304,910318230,2016.0,288.6887223756676,0.009671413,41.15110556399753,0.009602546,3.318407206474335,0.010833366,306.3136,14.44271,1.2560625219057115,0.013667769,-14.387987115788722,0.012361388,-0.14619246,-0.03819928,-0.087204695,-0.017802315,0.065600924,-0.018475672,-0.20239006,0.1473128,-0.1802673,-0.19991077,370,370,364,6,-4.3532095,716.7048,0.08093569,9.696659,31,True,1.583383,,,,,,,,42,27,0.020012824,44,19,0,0.014179328,13.5131855,2,0,0.84114474,,,,,,,,,False,363,773287.25864836,113.639275,6804.7534,10.966515,39,437627.9483839461,190.15947,2301.3735,11.23578,39,482956.1186449548,121.61599,3971.1565,10.538126,0.0,0.0,0.0,0.0,0.0,1.1904813,0.6976538,0.26926517,0.4283886,-16.72015,0.9622696,9,6000.0,4.0,0.0,72.5695990666449,13.414651592156748,301.5690140620692,62.55712567392883,2MASS J19144528+4109042,288.6887165806217,41.15116870200083,3.2638,0.97,-14.189,-17.492,2000.0,9.209581797444612e-08,0.000331544944708,-0.0514850000000013,False,False,False,False,-0.026978,3.3453852064743352,3.3453852064743352,0.012097082805382804,301.34939378415135,0.003026,0.00090780004,9.802974000008776,0.017024221008223102
14,5094751,5952.0,6.35,1.07,-0.08,4.213,0.39,51.5,22.9, 0 ,        MS , K \\,1.3403730972728258,2.285031446754193,-1.05,1.05,2MASS J19213425+4017055,12.365,11.314,0.019,11.046,0.016,11.001,0.017,1636042515805110273,Gaia EDR3 2101175933393051008,2101175933393051008,564422317,2016.0,290.3926781073965,0.00708106,40.28490879813724,0.0087113455,2.0932716411193497,0.008858635,236.2973,13.257321,-7.650842847610917,0.009525091,10.82687322913288,0.010887999,0.061740566,0.03152497,-0.06989653,-0.09215303,0.20084335,-0.1292237,-0.32757896,-0.19529495,0.0032546956,0.050815336,396,396,394,2,-2.708833,523.1709,0.034697898,1.7802914,31,False,1.567923,,,,,,,,45,28,0.015537418,49,21,0,0.00913214,123.468895,1,0,0.9036444,,,,,,,,,False,396,228957.82251602985,35.220158,6500.7607,12.287978,44,125652.01846320962,70.239685,1788.9034,12.590618,45,147890.48629535094,37.47501,3946.3762,11.823045,0.0,0.0,0.0,0.0,0.0,1.1947289,0.76757336,0.30263996,0.4649334,,,0,,,,72.32577308857927,11.877947288901185,303.6828776399007,61.36085975548851,2MASS J19213425+4017055,290.39272312631005,40.28486045329472,2.0773,-7.737,10.896,-41.5,2000.0,9.321705245408437e-08,0.0003355813888347,-0.0770219999999994,False,False,False,False,-0.016543,2.1098146411193497,2.1098146411193497,0.011296206520972721,477.7210851933498,0.01866127,0.005598381,10.982338730081915,0.017898096864278918
54,8866102,6325.0,2.6,1.23,0.01,4.262,2.15,78.2,5.3, 0 ,        H , K \\,1.358270815661545,12.765172883802762,-0.53,0.56,2MASS J18523616+4508233,9.364,8.417,0.02,8.191,0.021,8.14,0.013,1636042515805110273,Gaia EDR3 2106904148451706752,2106904148451706752,565332038,2016.0,283.1510569857756,0.009506264,45.1400923347966,0.010904664,6.793299197652491,0.010895859,623.4753,87.22582,61.682968203003696,0.012593948,61.67297696281248,0.01363377,-0.0676213,0.013616104,0.087501906,-0.20215498,-0.025472527,-0.2175727,-0.078029394,-0.001929063,-0.24762565,-0.092076965,329,329,327,2,-0.7630272,652.69904,0.07512599,7.3653984,31,True,1.6007515,,,,,,,,37,26,0.019429892,42,14,2,0.018894672,2.6294003,4,0,0.9690591,,,,,,,,,False,339,3323237.0503716604,847.382,3921.7695,9.383464,35,1957791.4869308327,3285.1733,595.9477,9.609126,39,2071495.7149190349,7203.722,287.55908,8.957186,0.0,16.0,0.0,20.0,0.0,1.2124586,0.65194035,0.22566223,0.4262781,-40.569614,0.7321387,6,6000.0,4.0,-0.25,74.8139599500104,18.664248928376107,294.7427124289184,67.45306219444609,2MASS J18523616+4508233,283.15066933904336,45.13981755086805,6.7495,61.515,61.846,-41.2,2000.0,9.46311457306703e-08,0.0003406721246304,0.0194639999999992,True,True,False,True,-0.015791,6.809090197652491,6.809090197652491,0.012246331308614996,147.2038800154073,0.0,0.0,8.14,0.013
74,10586004,5770.0,6.43,1.18,0.29,4.071,0.48,59.3,19.6, 1 ,        MS , K \\,1.6575812187196677,3.4779066933206546,-0.61,0.64,2MASS J19011470+4750549,11.696,10.6,0.025,10.325,0.017,10.252,0.019,1636042515805110273,Gaia EDR3 2131494313689868416,2131494313689868416,219016662,2016.0,285.3111818128082,0.010722129,47.8484739824901,0.010568934,2.405007472883471,0.0115535585,208.16162,27.940554,-13.030819772815065,0.014574299,-24.71582949669436,0.012710143,-0.0370788,0.14393014,0.065588295,-0.10267691,0.11651632,-0.11696397,-0.17265055,-0.1739733,-0.23074698,0.04888644,298,298,298,0,-3.0898488,634.4881,0.078772254,7.8203506,31,True,1.5522071,,,,,,,,34,23,0.020386623,36,13,0,0.003517721,82.34934,0,0,0.8740267,,,,,,,,,False,306,416092.4359927301,56.231773,7399.5967,11.639392,33,222282.40920549963,131.64594,1688.4867,11.971279,32,276496.0740727838,69.31075,3989.2234,11.143673,0.0,0.0,0.0,0.0,0.0,1.1987203,0.8276062,0.33188725,0.49571896,-20.208393,0.34506246,9,5500.0,4.5,0.0,78.03528977272094,18.210231016306548,300.65746087356644,69.66333391752143,2MASS J19011470+4750549,285.31126952593286,47.848583535534445,2.4173,-13.258,-24.633,-20.21,2000.0,9.492818431691393e-08,0.0003417414635408,-0.0566079999999988,False,False,False,False,-0.04333,2.448337472883471,2.448337472883471,0.01343767336510657,415.7991238177133,0.006052,0.0018156001,10.245948000017554,0.01908655033648824
86,11853905,5781.0,6.71,1.12,0.09,4.102,0.27,54.7,34.0, 1 ,        MS , K \\,1.5582704138004049,1.839113197312686,-0.67,0.77,2MASS J19022767+5008087,12.211,11.122,0.023,10.836,0.031,10.805,0.023,1636042515805110273,Gaia EDR3 2132152916856093952,2132152916856093952,1472209576,2016.0,285.61545061634035,0.009160421,50.13577172560461,0.010693417,2.00553174666521,0.010335396,194.04498,7.6868143,6.127155060494209,0.011755312,4.641668380916944,0.012964098,-0.13282308,-0.06796126,0.07510497,-0.10399877,0.20010866,-0.14116429,-0.22033326,-0.05732558,-0.23197806,-0.10407994,353,353,353,0,0.98304975,663.1254,0.08012851,9.566149,31,True,1.5573335,,,,,,,,41,26,0.018495295,46,19,0,0.006832268,102.754776,0,0,1.0365233,,,,,,,,,False,379,259446.0752278436,43.199867,6005.715,12.152249,43,139809.34971091733,85.43806,1636.3826,12.474702,43,170745.59965476007,45.76547,3730.8828,11.667022,0.0,0.0,0.0,0.0,0.0,1.1969923,0.80768013,0.32245255,0.48522758,-59.515305,1.0866888,9,5750.0,4.5,0.0,80.37015632887022,18.81833495733977,303.4616826522341,71.76484557489297,2MASS J19022767+5008087,285.6154089155742,50.13575104429,2.0209,6.003,4.672,-59.52,2000.0,9.647960302104857e-08,0.0003473265708757,-0.0587510000000008,False,False,False,False,-0.01767,2.02320174666521,2.02320174666521,0.012947255937332196,498.6208778109825,0.009078,0.0027234,10.79592200025916,0.023160675885325225
31,7206837,6305.0,2.9,1.3,0.1,4.163,1.53,31.7,4.0, 0 ,        H , L \\,1.5649681014596026,10.466435281007357,-0.3,0.42,2MASS J19350373+4244165,9.769,8.827999999999998,0.021,8.628999999999998,0.017,8.574999999999998,0.014,1636042515805110273,Gaia EDR3 2077773790469159680,2077773790469159680,42339595,2016.0,293.7656802101311,0.010683697,42.73800341981976,0.011928763,5.102131795178997,0.012209838,417.87054,18.703003,17.88636154903191,0.013670816,5.466293787120568,0.014605869,0.05892882,0.09822383,-0.20114423,0.038215183,0.15614246,0.051823184,-0.34591213,-0.07724495,-0.08195188,-0.05434563,349,349,347,2,-0.3513686,732.1071,0.0897486,9.379368,31,False,1.5942018,,,,,,,,40,26,0.020961644,44,19,1,0.001945267,38.61051,0,0,0.9856251,,,,,,,,,False,334,2467131.5590711487,426.50082,5784.588,9.706886,40,1423127.65815444,541.73615,2626.9756,9.955433,42,1511155.2965166315,316.53375,4774.073,9.299623,0.0,0.0,0.0,0.0,0.0,1.18935,0.65581036,0.2485466,0.40726376,-10.97825,6.0835524,7,6500.0,4.0,0.25,75.71115332456783,10.706467173118128,310.48294664592134,62.87643195990447,2MASS J19350373+4244165,293.7655730938625,42.7379778543816,5.0977,17.691,5.772,-10.98,2000.0,9.93538214227362e-08,0.0003576737571218,-0.0621139999999993,False,False,False,False,-0.016514,5.118645795178997,5.118645795178997,0.013692279046525207,195.99650501872563,0.0,0.0,8.574999999999998,0.014
64,9592705,6174.0,2.33,1.51,0.22,3.961,0.93,59.3,10.7, 0 ,        SG , K \\,2.128248261476923,8.651812671811074,-0.16,0.18,2MASS J19345194+4613358,11.02,10.011,0.021,9.774,0.021,9.705,0.014,1636042515805110273,Gaia EDR3 2128069334973424000,2128069334973424000,1020688921,2016.0,293.7164655683956,0.018038237,46.226689479082914,0.0196843,2.2919606450275856,0.020471657,111.95775,12.865476,0.2376250151862078,0.025702618,12.863280612673876,0.02657708,-0.10051492,-0.10814433,-0.07851077,0.0703134,0.18507527,0.07659502,-0.1823863,0.07170595,-0.06553586,-0.076198876,376,376,375,1,16.759315,2898.5645,0.23040679,84.2186,31,False,1.5746349,,,,,,,,43,27,0.037943296,48,17,0,0.015039927,122.8156,0,0,1.6745005,,,,,,,,,False,370,771410.0098111127,165.90927,4649.5894,10.969153,43,430570.0546376191,231.89186,1856.7709,11.253432,43,492446.1258521285,117.62305,4186.6465,10.516998,0.0,0.0,0.0,0.0,0.0,1.1965313,0.736434,0.28427887,0.4521551,-15.741333,0.6206387,8,6250.0,4.5,0.0,78.8707724860325,12.314979344083673,313.4345473322206,66.12667958901788,2MASS J19345194+4613358,293.716463674405,46.22663157435361,2.4137,0.295,13.051,-15.74,2000.0,9.975468779305705e-08,0.000359116876055,-0.0508469999999992,False,False,False,False,-0.02637,2.3183306450275856,2.3183306450275856,0.02286059795164144,436.30766617633793,0.012104,0.0036312002,9.692896000035107,0.014463250498736353
39,7970740,5309.0,12.98,0.73,-0.54,4.539,0.26,60.7,39.2, 0 ,        MS , L \\,0.7606681700666496,0.8645108801839172,-2.0,1.36,2MASS J19414564+4344515,7.777,6.517,0.023,6.161,0.022,6.085,0.018,1636042515805110273,Gaia EDR3 2078105327586616704,2078105327586616704,77604633,2016.0,295.4405011995344,0.016364466,43.748033732525535,0.01568924,36.62243432284707,0.018133488,2019.6023,90.79981,50.702294635770265,0.021448743,75.32518012433262,0.019371603,-0.1036112,-0.12535982,0.17731467,-0.070256636,0.18452722,-0.11954849,-0.06364444,-0.17372972,-0.009287234,-0.008547827,341,341,340,1,1.452904,808.93005,0.13845307,12.158181,31,False,1.5321152,,,,,,,,39,25,0.0300527,41,16,3,0.012548064,51.580647,0,0,1.0556391,,,,,,,,,False,346,14791732.984807763,2601.8225,5685.143,7.762319,35,7556216.0807950515,5037.471,1500.0018,8.142781,35,10399710.662592525,3799.5923,2737.0596,7.2053423,0.0,0.0,0.0,0.0,0.0,1.2139164,0.93743896,0.38046217,0.5569768,-60.30666,0.15536541,14,5250.0,4.5,-0.5,77.19624595985806,10.094219167700045,313.8129364134505,63.36922198566346,2MASS J19414564+4344515,295.44019017497885,43.7476982109025,36.6058,50.545,75.512,-60.31,2000.0,1.027857227001249e-07,0.0003700286017204,-0.0146810000000003,False,False,False,False,-0.021389,36.64382332284707,36.64382332284707,0.020575924605643166,27.3056670996921,0.0,0.0,6.085,0.018
18,5950854,5853.0,8.93,0.97,-0.23,4.238,0.29,27.6,22.9, 1 ,        MS , L \\,1.2399942771033814,1.5718805871080608,-1.15,1.12,2MASS J19150807+4117554,10.961,9.857,0.021,9.568,0.021,9.547,0.019,1636042515805110273,Gaia EDR3 2102214697001410688,2102214697001410688,326977734,2016.0,288.7836205003849,0.009111234,41.29887468517048,0.010064917,4.34848138801808,0.010532443,412.8654,27.400656,-5.963923642425596,0.012279419,26.74373946229409,0.011645292,-0.029947888,-0.0064476137,-0.049821064,-0.06049632,0.044003863,-0.07486571,-0.3017961,-0.09900375,-0.040191554,-0.031542797,389,389,385,4,-2.279842,804.8708,0.08291247,10.339179,31,False,1.5637933,,,,,,,,44,26,0.017057221,48,21,1,0.017405156,166.88875,0,0,0.91759944,,,,,,,,,False,361,815932.3341317197,88.65731,9203.216,10.908232,45,445229.2933067527,220.82803,2016.181,11.217083,44,534448.7478733235,154.79724,3452.5728,10.42813,0.0,0.0,0.0,0.0,0.0,1.2006854,0.7889528,0.30885124,0.4801016,-41.655464,0.33674425,7,5750.0,4.0,-0.25,72.73826099338149,13.41091262641283,301.80735698975,62.67924891522985,2MASS J19150807+4117554,288.7836567332137,41.2987552711685,4.3047,-6.133,26.89,-41.66,2000.0,1.042286161176446e-07,0.0003752230180235,-0.0527680000000003,False,False,False,False,-0.022725,4.371206388018081,4.371206388018081,0.011752321407930574,229.96533979780304,0.0,0.0,9.547,0.019
93,12317678,6580.0,2.46,1.34,-0.28,4.048,1.27,35.3,5.2, 0 ,        H , L \\,1.8137866992610243,10.06912669720274,-0.18,0.22,2MASS J19463773+5101135,8.739,7.883,0.037,7.655,0.026,7.631,0.017,1636042515805110273,Gaia EDR3 2135483028339642368,2135483028339642368,849868379,2016.0,296.6572375647735,0.05130544,51.02017266930575,0.048363682,6.555721011009703,0.052428883,125.04025,56.7036,-2.7716256866287363,0.06398617,-56.63582213753257,0.05752306,-0.18059084,-0.19581714,-0.26743203,0.061169676,0.21297412,0.040919174,-0.21683532,0.09731796,-0.20260626,-0.15081657,336,336,336,0,57.547268,12202.443,0.59425896,418.97415,31,False,1.6123159,,,,,,,,38,27,0.0934047,39,17,0,0.007920054,118.958664,0,0,3.9301496,,,,,,,,,False,327,6467883.008945901,1470.3306,4398.931,8.660461,35,3849316.969895817,2015.5393,1909.8198,8.875083,36,3835471.482424597,979.2519,3916.7363,8.288348,0.0,24.0,0.0,26.0,0.0,1.1881459,0.5867348,0.21462154,0.37211323,-43.168636,6.5803666,3,6500.0,4.0,-0.25,84.14873815352466,12.764642762409991,323.79764729903303,69.5281716064319,2MASS J19463773+5101135,296.6572568917632,51.0204233035176,6.6896,-2.744,-56.368,-43.17,2000.0,1.1505033866586801e-07,0.0004141812191971,-0.078539000000001,False,False,False,False,-0.016943,6.572664011009703,6.572664011009703,0.059199529136703295,152.53852296651982,0.0,0.0,7.631,0.017
38,7940546,6235.0,2.33,1.4,-0.2,4.007,1.14,78.9,9.9, 0 ,        MS , L \\,1.9435594590866456,9.68510993084697,-0.08,0.08,2MASS J18521651+4342356,7.397,6.41,0.018,6.222,0.016,6.174,0.018,1636042515805110273,Gaia EDR3 2105301816412393984,2105301816412393984,748833991,2016.0,283.068570067494,0.016008412,43.70989807667474,0.015983397,12.958438844860844,0.017626064,735.1862,30.089907,-28.199466077985992,0.02027081,-10.497264156674484,0.020158581,-0.1635139,-0.27742755,-0.17813152,0.110990435,0.07955951,0.089519754,-0.14322415,0.047535397,-0.111903064,-0.14457037,341,341,340,1,3.6107838,1114.7366,0.15634409,22.177221,31,True,1.5966651,,,,,,,,38,26,0.030308345,41,17,5,0.021693302,97.084366,0,0,1.1416513,,,,,,,,,True,358,22284069.98743364,4268.8857,5220.114,7.3173804,39,12888146.094787229,7468.994,1725.5531,7.563066,37,13703794.95857964,5225.901,2622.2837,6.905793,0.0,0.0,0.0,0.0,0.0,1.1933162,0.6572728,0.24568558,0.41158724,-3.6588378,0.22687352,7,6250.0,4.0,-0.25,73.37801845915206,18.224459124609066,293.76754449310886,66.07428149735881,2MASS J18521651+4342356,283.0687446598968,43.7099432710623,12.9041,-28.41,-10.147,-3.66,2000.0,1.1521386459708e-07,0.0004147699125494,-0.0796196,False,False,False,False,-0.021574,12.980012844860843,12.980012844860843,0.020042107491980907,77.1697896615523,0.0,0.0,6.174,0.018
